,X,Y,R,G,B
22931,143,51,54,101,22
22932,143,52,54,101,22
22933,143,53,54,101,22
22934,143,54,54,101,22
22935,143,55,54,101,22
22936,143,56,54,101,22
22937,143,57,54,101,22
22938,143,58,54,101,22
22939,143,59,54,101,22
22940,143,60,54,101,22
22941,143,61,54,101,22
22942,143,62,54,101,22
22943,143,63,54,101,22
22944,143,64,7,17,38
22945,143,65,7,17,38
22946,143,66,7,17,38
22947,143,67,7,17,38
22948,143,68,7,17,38
22949,143,69,7,17,38
22950,143,70,7,17,38
22951,143,71,7,17,38
22952,143,72,7,17,38
22953,143,73,7,17,38
22954,143,74,7,17,38
22955,143,75,7,17,38
22956,143,76,7,17,38
22957,143,77,18,35,100
22958,143,78,18,35,100
22959,143,79,18,35,100
22960,143,80,18,35,100
22961,143,81,18,35,100
22962,143,82,18,35,100
22963,143,83,18,35,100
22964,143,84,18,35,100
22965,143,85,18,35,100
22966,143,86,18,35,100
22967,143,87,18,35,100
22968,143,88,18,35,100
22969,143,89,18,35,100
22970,143,90,18,35,100
22971,143,91,18,35,100
22972,143,92,18,35,100
22973,143,93,18,35,100
22974,143,94,18,35,100
22975,143,95,18,35,100
22976,143,96,18,35,100
22977,143,97,18,35,100
22978,143,98,18,35,100
22979,143,99,18,35,100
22980,143,100,18,35,100
22981,143,101,18,35,100
22982,143,102,18,35,100
22983,143,103,18,35,100
22984,143,104,18,35,100
22985,143,105,18,35,100
22986,143,106,18,35,100
22987,143,107,27,55,136
22988,143,108,27,55,136
22989,143,109,27,55,136
22990,143,110,27,55,136
22991,143,111,27,55,136
22992,143,112,27,55,136
22993,143,113,27,55,136
22994,143,114,27,55,136
22995,143,115,27,55,136
22996,143,116,27,55,136
22997,143,117,27,55,136
22998,143,118,27,55,136
22999,143,119,27,55,136
23000,143,120,27,55,136
23001,143,121,27,55,136
23002,143,122,27,55,136
23003,143,123,27,55,136
23004,143,124,27,55,136
23005,143,125,27,55,136
23006,143,126,27,55,136
23007,143,127,27,55,136
23008,143,128,27,55,136
23009,143,129,27,55,136
23010,143,130,27,55,136
23011,143,131,27,55,136
23012,143,132,27,55,136
23013,143,133,27,55,136
23014,143,134,27,55,136
23015,143,135,27,55,136
23016,143,136,27,55,136
23017,143,137,27,55,136
23018,143,138,27,55,136
23019,143,139,27,55,136
23020,143,140,27,55,136
23021,143,141,27,55,136
23022,143,142,27,55,136
23023,143,143,27,55,136
23024,143,144,27,55,136
23025,143,145,27,55,136
23026,143,146,27,55,136
23027,143,147,27,55,136
23028,143,148,27,55,136
23029,143,149,27,55,136
23030,143,150,27,55,136
23031,143,151,27,55,136
23032,143,152,27,55,136
23033,143,153,27,55,136
23034,143,154,27,55,136
23035,143,155,27,55,136
23036,143,156,27,55,136
23037,143,157,27,55,136
23038,143,158,27,55,136
23039,143,159,40,84,150
23040,144,0,43,65,84
23041,144,1,43,65,84
23042,144,2,43,65,84
23043,144,3,43,65,84
23044,144,4,43,65,84
23045,144,5,43,65,84
23046,144,6,43,65,84
23047,144,7,43,65,84
23048,144,8,43,65,84
23049,144,9,43,65,84
23050,144,10,43,65,84
23051,144,11,13,30,43
23052,144,12,13,30,43
23053,144,13,13,30,43
23054,144,14,13,30,43
23055,144,15,13,30,43
23056,144,16,13,30,43
23057,144,17,13,30,43
23058,144,18,13,30,43
23059,144,19,13,30,43
23060,144,20,13,30,43
23061,144,21,13,30,43
23062,144,22,13,30,43
23063,144,23,13,30,43
23064,144,24,13,30,43
23065,144,25,13,30,43
23066,144,26,13,30,43
23067,144,27,13,30,43
23068,144,28,13,30,43
23069,144,29,13,30,43
23070,144,30,13,30,43
23071,144,31,13,30,43
23072,144,32,13,30,43
23073,144,33,13,30,43
23074,144,34,13,30,43
23075,144,35,13,30,43
23076,144,36,13,30,43
23077,144,37,13,30,43
23078,144,38,54,101,22
23079,144,39,54,101,22
23080,144,40,54,101,22
23081,144,41,54,101,22
23082,144,42,54,101,22
23083,144,43,54,101,22
23084,144,44,54,101,22
23085,144,45,54,101,22
23086,144,46,54,101,22
23087,144,47,54,101,22
23088,144,48,54,101,22
23089,144,49,54,101,22
23090,144,50,54,101,22
23091,144,51,54,101,22
23092,144,52,54,101,22
23093,144,53,54,101,22
23094,144,54,54,101,22
23095,144,55,54,101,22
23096,144,56,54,101,22
23097,144,57,54,101,22
23098,144,58,54,101,22
23099,144,59,7,17,38
23100,144,60,7,17,38
23101,144,61,7,17,38
23102,144,62,7,17,38
23103,144,63,7,17,38
23104,144,64,7,17,38
23105,144,65,7,17,38
23106,144,66,7,17,38
23107,144,67,7,17,38
23108,144,68,7,17,38
23109,144,69,7,17,38
23110,144,70,7,17,38
23111,144,71,7,17,38
23112,144,72,7,17,38
23113,144,73,7,17,38
23114,144,74,7,17,38
23115,144,75,7,17,38
23116,144,76,7,17,38
23117,144,77,7,17,38
23118,144,78,18,35,100
23119,144,79,18,35,100
23120,144,80,18,35,100
23121,144,81,18,35,100
23122,144,82,18,35,100
23123,144,83,18,35,100
23124,144,84,18,35,100
23125,144,85,18,35,100
23126,144,86,18,35,100
23127,144,87,18,35,100
23128,144,88,18,35,100
23129,144,89,18,35,100
23130,144,90,18,35,100
23131,144,91,18,35,100
23132,144,92,18,35,100
23133,144,93,18,35,100
23134,144,94,18,35,100
23135,144,95,18,35,100
23136,144,96,18,35,100
23137,144,97,18,35,100
23138,144,98,18,35,100
23139,144,99,18,35,100
23140,144,100,18,35,100
23141,144,101,18,35,100
23142,144,102,18,35,100
23143,144,103,18,35,100
23144,144,104,18,35,100
23145,144,105,18,35,100
23146,144,106,18,35,100
23147,144,107,27,55,136
23148,144,108,27,55,136
23149,144,109,27,55,136
23150,144,110,27,55,136
23151,144,111,27,55,136
23152,144,112,27,55,136
23153,144,113,27,55,136
23154,144,114,27,55,136
23155,144,115,27,55,136
23156,144,116,27,55,136
23157,144,117,27,55,136
23158,144,118,27,55,136
23159,144,119,27,55,136
23160,144,120,27,55,136
23161,144,121,27,55,136
23162,144,122,27,55,136
23163,144,123,27,55,136
23164,144,124,27,55,136
23165,144,125,27,55,136
23166,144,126,27,55,136
23167,144,127,27,55,136
23168,144,128,27,55,136
23169,144,129,27,55,136
23170,144,130,27,55,136
23171,144,131,27,55,136
23172,144,132,27,55,136
23173,144,133,27,55,136
23174,144,134,27,55,136
23175,144,135,27,55,136
23176,144,136,27,55,136
23177,144,137,27,55,136
23178,144,138,27,55,136
23179,144,139,27,55,136
23180,144,140,27,55,136
23181,144,141,27,55,136
23182,144,142,27,55,136
23183,144,143,27,55,136
23184,144,144,27,55,136
23185,144,145,27,55,136
23186,144,146,27,55,136
23187,144,147,27,55,136
23188,144,148,27,55,136
23189,144,149,27,55,136
23190,144,150,27,55,136
23191,144,151,27,55,136
23192,144,152,27,55,136
23193,144,153,40,84,150
23194,144,154,27,55,136
23195,144,155,27,55,136
23196,144,156,27,55,136
23197,144,157,27,55,136
23198,144,158,27,55,136
23199,144,159,40,84,150
23200,145,0,43,65,84
23201,145,1,43,65,84
23202,145,2,43,65,84
23203,145,3,43,65,84
23204,145,4,43,65,84
23205,145,5,43,65,84
23206,145,6,43,65,84
23207,145,7,43,65,84
23208,145,8,43,65,84
23209,145,9,43,65,84
23210,145,10,43,65,84
23211,145,11,13,30,43
23212,145,12,13,30,43
23213,145,13,13,30,43
23214,145,14,13,30,43
23215,145,15,13,30,43
23216,145,16,13,30,43
23217,145,17,13,30,43
23218,145,18,13,30,43
23219,145,19,13,30,43
23220,145,20,13,30,43
23221,145,21,13,30,43
23222,145,22,13,30,43
23223,145,23,13,30,43
23224,145,24,13,30,43
23225,145,25,13,30,43
23226,145,26,13,30,43
23227,145,27,13,30,43
23228,145,28,13,30,43
23229,145,29,13,30,43
23230,145,30,13,30,43
23231,145,31,13,30,43
23232,145,32,13,30,43
23233,145,33,13,30,43
23234,145,34,13,30,43
23235,145,35,13,30,43
23236,145,36,13,30,43
23237,145,37,13,30,43
23238,145,38,13,30,43
23239,145,39,54,101,22
23240,145,40,54,101,22
23241,145,41,54,101,22
23242,145,42,54,101,22
23243,145,43,54,101,22
23244,145,44,54,101,22
23245,145,45,54,101,22
23246,145,46,54,101,22
23247,145,47,54,101,22
23248,145,48,54,101,22
23249,145,49,54,101,22
23250,145,50,54,101,22
23251,145,51,54,101,22
23252,145,52,54,101,22
23253,145,53,54,101,22
23254,145,54,54,101,22
23255,145,55,54,101,22
23256,145,56,54,101,22
23257,145,57,7,17,38
23258,145,58,7,17,38
23259,145,59,7,17,38
23260,145,60,7,17,38
23261,145,61,7,17,38
23262,145,62,7,17,38
23263,145,63,7,17,38
23264,145,64,7,17,38
23265,145,65,7,17,38
23266,145,66,7,17,38
23267,145,67,7,17,38
23268,145,68,7,17,38
23269,145,69,7,17,38
23270,145,70,7,17,38
23271,145,71,7,17,38
23272,145,72,7,17,38
23273,145,73,7,17,38
23274,145,74,7,17,38
23275,145,75,7,17,38
23276,145,76,7,17,38
23277,145,77,7,17,38
23278,145,78,18,35,100
23279,145,79,18,35,100
23280,145,80,18,35,100
23281,145,81,18,35,100
23282,145,82,18,35,100
23283,145,83,18,35,100
23284,145,84,18,35,100
23285,145,85,18,35,100
23286,145,86,18,35,100
23287,145,87,18,35,100
23288,145,88,18,35,100
23289,145,89,18,35,100
23290,145,90,18,35,100
23291,145,91,18,35,100
23292,145,92,18,35,100
23293,145,93,18,35,100
23294,145,94,18,35,100
23295,145,95,18,35,100
23296,145,96,18,35,100
23297,145,97,18,35,100
23298,145,98,18,35,100
23299,145,99,18,35,100
23300,145,100,18,35,100
23301,145,101,18,35,100
23302,145,102,18,35,100
23303,145,103,18,35,100
23304,145,104,18,35,100
23305,145,105,18,35,100
23306,145,106,18,35,100
23307,145,107,18,35,100
23308,145,108,27,55,136
23309,145,109,27,55,136
23310,145,110,27,55,136
23311,145,111,27,55,136
23312,145,112,27,55,136
23313,145,113,27,55,136
23314,145,114,27,55,136
23315,145,115,27,55,136
23316,145,116,27,55,136
23317,145,117,27,55,136
23318,145,118,27,55,136
23319,145,119,27,55,136
23320,145,120,27,55,136
23321,145,121,27,55,136
23322,145,122,27,55,136
23323,145,123,27,55,136
23324,145,124,27,55,136
23325,145,125,27,55,136
23326,145,126,27,55,136
23327,145,127,27,55,136
23328,145,128,27,55,136
23329,145,129,27,55,136
23330,145,130,27,55,136
23331,145,131,27,55,136
23332,145,132,27,55,136
23333,145,133,27,55,136
23334,145,134,27,55,136
23335,145,135,27,55,136
23336,145,136,27,55,136
23337,145,137,27,55,136
23338,145,138,27,55,136
23339,145,139,27,55,136
23340,145,140,27,55,136
23341,145,141,27,55,136
23342,145,142,27,55,136
23343,145,143,27,55,136
23344,145,144,27,55,136
23345,145,145,27,55,136
23346,145,146,27,55,136
23347,145,147,27,55,136
23348,145,148,27,55,136
23349,145,149,27,55,136
23350,145,150,27,55,136
23351,145,151,27,55,136
23352,145,152,27,55,136
23353,145,153,27,55,136
23354,145,154,27,55,136
23355,145,155,27,55,136
23356,145,156,27,55,136
23357,145,157,27,55,136
23358,145,158,27,55,136
23359,145,159,40,84,150
23360,146,0,43,65,84
23361,146,1,43,65,84
23362,146,2,43,65,84
23363,146,3,43,65,84
23364,146,4,43,65,84
23365,146,5,43,65,84
23366,146,6,43,65,84
23367,146,7,43,65,84
23368,146,8,43,65,84
23369,146,9,43,65,84
23370,146,10,43,65,84
23371,146,11,13,30,43
23372,146,12,13,30,43
23373,146,13,13,30,43
23374,146,14,13,30,43
23375,146,15,13,30,43
23376,146,16,13,30,43
23377,146,17,13,30,43
23378,146,18,13,30,43
23379,146,19,13,30,43
23380,146,20,13,30,43
23381,146,21,13,30,43
23382,146,22,13,30,43
23383,146,23,13,30,43
23384,146,24,13,30,43
23385,146,25,13,30,43
23386,146,26,13,30,43
23387,146,27,13,30,43
23388,146,28,13,30,43
23389,146,29,13,30,43
23390,146,30,13,30,43
23391,146,31,13,30,43
23392,146,32,13,30,43
23393,146,33,13,30,43
23394,146,34,13,30,43
23395,146,35,13,30,43
23396,146,36,13,30,43
23397,146,37,13,30,43
23398,146,38,54,101,22
23399,146,39,54,101,22
23400,146,40,54,101,22
23401,146,41,54,101,22
23402,146,42,54,101,22
23403,146,43,54,101,22
23404,146,44,54,101,22
23405,146,45,54,101,22
23406,146,46,54,101,22
23407,146,47,54,101,22
23408,146,48,54,101,22
23409,146,49,54,101,22
23410,146,50,54,101,22
23411,146,51,54,101,22
23412,146,52,54,101,22
23413,146,53,54,101,22
23414,146,54,7,17,38
23415,146,55,7,17,38
23416,146,56,7,17,38
23417,146,57,7,17,38
23418,146,58,7,17,38
23419,146,59,7,17,38
23420,146,60,7,17,38
23421,146,61,7,17,38
23422,146,62,7,17,38
23423,146,63,7,17,38
23424,146,64,7,17,38
23425,146,65,7,17,38
23426,146,66,7,17,38
23427,146,67,7,17,38
23428,146,68,7,17,38
23429,146,69,7,17,38
23430,146,70,7,17,38
23431,146,71,7,17,38
23432,146,72,7,17,38
23433,146,73,7,17,38
23434,146,74,7,17,38
23435,146,75,7,17,38
23436,146,76,7,17,38
23437,146,77,18,35,100
23438,146,78,18,35,100
23439,146,79,18,35,100
23440,146,80,18,35,100
23441,146,81,18,35,100
23442,146,82,18,35,100
23443,146,83,18,35,100
23444,146,84,18,35,100
23445,146,85,18,35,100
23446,146,86,18,35,100
23447,146,87,18,35,100
23448,146,88,18,35,100
23449,146,89,18,35,100
23450,146,90,18,35,100
23451,146,91,18,35,100
23452,146,92,18,35,100
23453,146,93,18,35,100
23454,146,94,18,35,100
23455,146,95,18,35,100
23456,146,96,18,35,100
23457,146,97,18,35,100
23458,146,98,18,35,100
23459,146,99,18,35,100
23460,146,100,18,35,100
23461,146,101,18,35,100
23462,146,102,18,35,100
23463,146,103,18,35,100
23464,146,104,18,35,100
23465,146,105,18,35,100
23466,146,106,18,35,100
23467,146,107,27,55,136
23468,146,108,27,55,136
23469,146,109,27,55,136
23470,146,110,27,55,136
23471,146,111,27,55,136
23472,146,112,27,55,136
23473,146,113,27,55,136
23474,146,114,27,55,136
23475,146,115,27,55,136
23476,146,116,27,55,136
23477,146,117,27,55,136
23478,146,118,27,55,136
23479,146,119,27,55,136
23480,146,120,27,55,136
23481,146,121,27,55,136
23482,146,122,27,55,136
23483,146,123,27,55,136
23484,146,124,27,55,136
23485,146,125,27,55,136
23486,146,126,27,55,136
23487,146,127,27,55,136
23488,146,128,27,55,136
23489,146,129,27,55,136
23490,146,130,27,55,136
23491,146,131,27,55,136
23492,146,132,27,55,136
23493,146,133,27,55,136
23494,146,134,27,55,136
23495,146,135,27,55,136
23496,146,136,27,55,136
23497,146,137,27,55,136
23498,146,138,27,55,136
23499,146,139,27,55,136
23500,146,140,27,55,136
23501,146,141,27,55,136
23502,146,142,27,55,136
23503,146,143,27,55,136
23504,146,144,27,55,136
23505,146,145,27,55,136
23506,146,146,27,55,136
23507,146,147,27,55,136
23508,146,148,27,55,136
23509,146,149,27,55,136
23510,146,150,27,55,136
23511,146,151,27,55,136
23512,146,152,27,55,136
23513,146,153,27,55,136
23514,146,154,27,55,136
23515,146,155,27,55,136
23516,146,156,27,55,136
23517,146,157,27,55,136
23518,146,158,27,55,136
23519,146,159,40,84,150
23520,147,0,43,65,84
23521,147,1,43,65,84
23522,147,2,43,65,84
23523,147,3,43,65,84
23524,147,4,43,65,84
23525,147,5,43,65,84
23526,147,6,43,65,84
23527,147,7,43,65,84
23528,147,8,43,65,84
23529,147,9,43,65,84
23530,147,10,43,65,84
23531,147,11,13,30,43
23532,147,12,13,30,43
23533,147,13,13,30,43
23534,147,14,13,30,43
23535,147,15,13,30,43
23536,147,16,13,30,43
23537,147,17,13,30,43
23538,147,18,13,30,43
23539,147,19,13,30,43
23540,147,20,13,30,43
23541,147,21,13,30,43
23542,147,22,13,30,43
23543,147,23,13,30,43
23544,147,24,13,30,43
23545,147,25,13,30,43
23546,147,26,13,30,43
23547,147,27,13,30,43
23548,147,28,13,30,43
23549,147,29,13,30,43
23550,147,30,13,30,43
23551,147,31,13,30,43
23552,147,32,13,30,43
23553,147,33,13,30,43
23554,147,34,13,30,43
23555,147,35,13,30,43
23556,147,36,54,101,22
23557,147,37,54,101,22
23558,147,38,54,101,22
23559,147,39,54,101,22
23560,147,40,54,101,22
23561,147,41,54,101,22
23562,147,42,54,101,22
23563,147,43,54,101,22
23564,147,44,54,101,22
23565,147,45,54,101,22
23566,147,46,54,101,22
23567,147,47,54,101,22
23568,147,48,54,101,22
23569,147,49,54,101,22
23570,147,50,54,101,22
23571,147,51,7,17,38
23572,147,52,7,17,38
23573,147,53,7,17,38
23574,147,54,7,17,38
23575,147,55,7,17,38
23576,147,56,7,17,38
23577,147,57,7,17,38
23578,147,58,7,17,38
23579,147,59,7,17,38
23580,147,60,7,17,38
23581,147,61,7,17,38
23582,147,62,7,17,38
23583,147,63,7,17,38
23584,147,64,7,17,38
23585,147,65,7,17,38
23586,147,66,7,17,38
23587,147,67,7,17,38
23588,147,68,7,17,38
23589,147,69,7,17,38
23590,147,70,7,17,38
23591,147,71,7,17,38
23592,147,72,7,17,38
23593,147,73,7,17,38
23594,147,74,7,17,38
23595,147,75,7,17,38
23596,147,76,18,35,100
23597,147,77,18,35,100
23598,147,78,18,35,100
23599,147,79,18,35,100
23600,147,80,18,35,100
23601,147,81,18,35,100
23602,147,82,18,35,100
23603,147,83,18,35,100
23604,147,84,18,35,100
23605,147,85,18,35,100
23606,147,86,18,35,100
23607,147,87,18,35,100
23608,147,88,18,35,100
23609,147,89,18,35,100
23610,147,90,18,35,100
23611,147,91,18,35,100
23612,147,92,18,35,100
23613,147,93,18,35,100
23614,147,94,18,35,100
23615,147,95,18,35,100
23616,147,96,18,35,100
23617,147,97,18,35,100
23618,147,98,18,35,100
23619,147,99,18,35,100
23620,147,100,18,35,100
23621,147,101,18,35,100
23622,147,102,18,35,100
23623,147,103,18,35,100
23624,147,104,18,35,100
23625,147,105,18,35,100
23626,147,106,18,35,100
23627,147,107,27,55,136
23628,147,108,27,55,136
23629,147,109,27,55,136
23630,147,110,27,55,136
23631,147,111,27,55,136
23632,147,112,27,55,136
23633,147,113,27,55,136
23634,147,114,27,55,136
23635,147,115,27,55,136
23636,147,116,27,55,136
23637,147,117,27,55,136
23638,147,118,27,55,136
23639,147,119,27,55,136
23640,147,120,27,55,136
23641,147,121,27,55,136
23642,147,122,27,55,136
23643,147,123,27,55,136
23644,147,124,27,55,136
23645,147,125,27,55,136
23646,147,126,27,55,136
23647,147,127,27,55,136
23648,147,128,27,55,136
23649,147,129,27,55,136
23650,147,130,27,55,136
23651,147,131,27,55,136
23652,147,132,27,55,136
23653,147,133,27,55,136
23654,147,134,27,55,136
23655,147,135,27,55,136
23656,147,136,27,55,136
23657,147,137,27,55,136
23658,147,138,27,55,136
23659,147,139,27,55,136
23660,147,140,27,55,136
23661,147,141,27,55,136
23662,147,142,27,55,136
23663,147,143,27,55,136
23664,147,144,27,55,136
23665,147,145,27,55,136
23666,147,146,27,55,136
23667,147,147,27,55,136
23668,147,148,27,55,136
23669,147,149,27,55,136
23670,147,150,27,55,136
23671,147,151,27,55,136
23672,147,152,27,55,136
23673,147,153,27,55,136
23674,147,154,27,55,136
23675,147,155,27,55,136
23676,147,156,27,55,136
23677,147,157,27,55,136
23678,147,158,40,84,150
23679,147,159,59,126,176
23680,148,0,43,65,84
23681,148,1,43,65,84
23682,148,2,43,65,84
23683,148,3,43,65,84
23684,148,4,43,65,84
23685,148,5,43,65,84
23686,148,6,43,65,84
23687,148,7,43,65,84
23688,148,8,43,65,84
23689,148,9,43,65,84
23690,148,10,43,65,84
23691,148,11,13,30,43
23692,148,12,13,30,43
23693,148,13,13,30,43
23694,148,14,13,30,43
23695,148,15,13,30,43
23696,148,16,13,30,43
23697,148,17,13,30,43
23698,148,18,13,30,43
23699,148,19,13,30,43
23700,148,20,13,30,43
23701,148,21,13,30,43
23702,148,22,13,30,43
23703,148,23,13,30,43
23704,148,24,13,30,43
23705,148,25,13,30,43
23706,148,26,13,30,43
23707,148,27,13,30,43
23708,148,28,13,30,43
23709,148,29,13,30,43
23710,148,30,13,30,43
23711,148,31,13,30,43
23712,148,32,13,30,43
23713,148,33,13,30,43
23714,148,34,54,101,22
23715,148,35,54,101,22
23716,148,36,54,101,22
23717,148,37,54,101,22
23718,148,38,54,101,22
23719,148,39,54,101,22
23720,148,40,54,101,22
23721,148,41,54,101,22
23722,148,42,54,101,22
23723,148,43,54,101,22
23724,148,44,54,101,22
23725,148,45,54,101,22
23726,148,46,54,101,22
23727,148,47,54,101,22
23728,148,48,7,17,38
23729,148,49,7,17,38
23730,148,50,7,17,38
23731,148,51,7,17,38
23732,148,52,7,17,38
23733,148,53,7,17,38
23734,148,54,7,17,38
23735,148,55,7,17,38
23736,148,56,7,17,38
23737,148,57,7,17,38
23738,148,58,7,17,38
23739,148,59,7,17,38
23740,148,60,7,17,38
23741,148,61,7,17,38
23742,148,62,7,17,38
23743,148,63,7,17,38
23744,148,64,7,17,38
23745,148,65,7,17,38
23746,148,66,7,17,38
23747,148,67,7,17,38
23748,148,68,7,17,38
23749,148,69,7,17,38
23750,148,70,7,17,38
23751,148,71,7,17,38
23752,148,72,7,17,38
23753,148,73,7,17,38
23754,148,74,18,35,100
23755,148,75,18,35,100
23756,148,76,18,35,100
23757,148,77,18,35,100
23758,148,78,18,35,100
23759,148,79,18,35,100
23760,148,80,18,35,100
23761,148,81,18,35,100
23762,148,82,18,35,100
23763,148,83,18,35,100
23764,148,84,18,35,100
23765,148,85,18,35,100
23766,148,86,18,35,100
23767,148,87,18,35,100
23768,148,88,18,35,100
23769,148,89,18,35,100
23770,148,90,18,35,100
23771,148,91,18,35,100
23772,148,92,18,35,100
23773,148,93,18,35,100
23774,148,94,18,35,100
23775,148,95,18,35,100
23776,148,96,18,35,100
23777,148,97,18,35,100
23778,148,98,18,35,100
23779,148,99,18,35,100
23780,148,100,18,35,100
23781,148,101,18,35,100
23782,148,102,18,35,100
23783,148,103,18,35,100
23784,148,104,18,35,100
23785,148,105,18,35,100
23786,148,106,27,55,136
23787,148,107,27,55,136
23788,148,108,27,55,136
23789,148,109,27,55,136
23790,148,110,27,55,136
23791,148,111,27,55,136
23792,148,112,27,55,136
23793,148,113,27,55,136
23794,148,114,27,55,136
23795,148,115,27,55,136
23796,148,116,27,55,136
23797,148,117,27,55,136
23798,148,118,27,55,136
23799,148,119,27,55,136
23800,148,120,27,55,136
23801,148,121,27,55,136
23802,148,122,27,55,136
23803,148,123,27,55,136
23804,148,124,27,55,136
23805,148,125,27,55,136
23806,148,126,27,55,136
23807,148,127,27,55,136
23808,148,128,27,55,136
23809,148,129,27,55,136
23810,148,130,27,55,136
23811,148,131,27,55,136
23812,148,132,27,55,136
23813,148,133,27,55,136
23814,148,134,27,55,136
23815,148,135,27,55,136
23816,148,136,27,55,136
23817,148,137,27,55,136
23818,148,138,27,55,136
23819,148,139,27,55,136
23820,148,140,27,55,136
23821,148,141,27,55,136
23822,148,142,27,55,136
23823,148,143,27,55,136
23824,148,144,27,55,136
23825,148,145,27,55,136
23826,148,146,27,55,136
23827,148,147,27,55,136
23828,148,148,27,55,136
23829,148,149,27,55,136
23830,148,150,27,55,136
23831,148,151,27,55,136
23832,148,152,27,55,136
23833,148,153,27,55,136
23834,148,154,27,55,136
23835,148,155,27,55,136
23836,148,156,27,55,136
23837,148,157,27,55,136
23838,148,158,40,84,150
23839,148,159,153,204,234
23840,149,0,43,65,84
23841,149,1,43,65,84
23842,149,2,43,65,84
23843,149,3,43,65,84
23844,149,4,43,65,84
23845,149,5,43,65,84
23846,149,6,43,65,84
23847,149,7,43,65,84
23848,149,8,43,65,84
23849,149,9,43,65,84
23850,149,10,43,65,84
23851,149,11,13,30,43
23852,149,12,13,30,43
23853,149,13,13,30,43
23854,149,14,13,30,43
23855,149,15,13,30,43
23856,149,16,13,30,43
23857,149,17,13,30,43
23858,149,18,13,30,43
23859,149,19,13,30,43
23860,149,20,13,30,43
23861,149,21,13,30,43
23862,149,22,13,30,43
23863,149,23,13,30,43
23864,149,24,13,30,43
23865,149,25,13,30,43
23866,149,26,13,30,43
23867,149,27,13,30,43
23868,149,28,13,30,43
23869,149,29,13,30,43
23870,149,30,13,30,43
23871,149,31,13,30,43
23872,149,32,54,101,22
23873,149,33,54,101,22
23874,149,34,54,101,22
23875,149,35,54,101,22
23876,149,36,54,101,22
23877,149,37,54,101,22
23878,149,38,54,101,22
23879,149,39,54,101,22
23880,149,40,54,101,22
23881,149,41,54,101,22
23882,149,42,54,101,22
23883,149,43,54,101,22
23884,149,44,13,30,43
23885,149,45,7,17,38
23886,149,46,7,17,38
23887,149,47,7,17,38
23888,149,48,7,17,38
23889,149,49,7,17,38
23890,149,50,7,17,38
23891,149,51,7,17,38
23892,149,52,7,17,38
23893,149,53,7,17,38
23894,149,54,7,17,38
23895,149,55,7,17,38
23896,149,56,7,17,38
23897,149,57,7,17,38
23898,149,58,7,17,38
23899,149,59,7,17,38
23900,149,60,7,17,38
23901,149,61,7,17,38
23902,149,62,7,17,38
23903,149,63,7,17,38
23904,149,64,7,17,38
23905,149,65,7,17,38
23906,149,66,7,17,38
23907,149,67,7,17,38
23908,149,68,7,17,38
23909,149,69,7,17,38
23910,149,70,7,17,38
23911,149,71,7,17,38
23912,149,72,7,17,38
23913,149,73,7,17,38
23914,149,74,18,35,100
23915,149,75,18,35,100
23916,149,76,18,35,100
23917,149,77,18,35,100
23918,149,78,18,35,100
23919,149,79,18,35,100
23920,149,80,18,35,100
23921,149,81,18,35,100
23922,149,82,18,35,100
23923,149,83,18,35,100
23924,149,84,18,35,100
23925,149,85,18,35,100
23926,149,86,18,35,100
23927,149,87,18,35,100
23928,149,88,18,35,100
23929,149,89,18,35,100
23930,149,90,18,35,100
23931,149,91,18,35,100
23932,149,92,18,35,100
23933,149,93,18,35,100
23934,149,94,18,35,100
23935,149,95,18,35,100
23936,149,96,18,35,100
23937,149,97,18,35,100
23938,149,98,18,35,100
23939,149,99,18,35,100
23940,149,100,18,35,100
23941,149,101,18,35,100
23942,149,102,18,35,100
23943,149,103,18,35,100
23944,149,104,18,35,100
23945,149,105,18,35,100
23946,149,106,27,55,136
23947,149,107,27,55,136
23948,149,108,27,55,136
23949,149,109,27,55,136
23950,149,110,27,55,136
23951,149,111,27,55,136
23952,149,112,27,55,136
23953,149,113,27,55,136
23954,149,114,27,55,136
23955,149,115,27,55,136
23956,149,116,27,55,136
23957,149,117,27,55,136
23958,149,118,27,55,136
23959,149,119,27,55,136
23960,149,120,27,55,136
23961,149,121,27,55,136
23962,149,122,27,55,136
23963,149,123,27,55,136
23964,149,124,27,55,136
23965,149,125,27,55,136
23966,149,126,27,55,136
23967,149,127,27,55,136
23968,149,128,27,55,136
23969,149,129,27,55,136
23970,149,130,27,55,136
23971,149,131,27,55,136
23972,149,132,27,55,136
23973,149,133,27,55,136
23974,149,134,27,55,136
23975,149,135,27,55,136
23976,149,136,27,55,136
23977,149,137,27,55,136
23978,149,138,27,55,136
23979,149,139,27,55,136
23980,149,140,27,55,136
23981,149,141,27,55,136
23982,149,142,27,55,136
23983,149,143,27,55,136
23984,149,144,27,55,136
23985,149,145,27,55,136
23986,149,146,27,55,136
23987,149,147,27,55,136
23988,149,148,27,55,136
23989,149,149,27,55,136
23990,149,150,27,55,136
23991,149,151,27,55,136
23992,149,152,27,55,136
23993,149,153,27,55,136
23994,149,154,27,55,136
23995,149,155,27,55,136
23996,149,156,27,55,136
23997,149,157,40,84,150
23998,149,158,59,126,176
23999,149,159,153,204,234
24000,150,0,13,30,43
24001,150,1,43,65,84
24002,150,2,43,65,84
24003,150,3,43,65,84
24004,150,4,43,65,84
24005,150,5,43,65,84
24006,150,6,43,65,84
